Series_reference,Period,Data_value,STATUS,UNITS,Magnitude,Subject,Grouperis,Series_title_1,Series_title_2,Series_title_3,Series_title_4
WTSQSFF1CS,200509,412214,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,200512,291904,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,200603,274266,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,200606,277291,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,200609,254419,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,200612,249565,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,200703,274165,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,200706,266901,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,200709,264202,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,200712,280884,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,200803,289322,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,200806,266511,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,200809,284421,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,200812,298232,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,200903,260048,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,200906,280092,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,200909,247087,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,200912,251011,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201003,29068,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201006,269585,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201009,297359,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201012,268198,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201103,288642,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201106,312497,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201109,295128,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201112,286799,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201203,31129,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201206,30095,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201209,274614,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201212,278651,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201303,258872,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201306,259936,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201309,282546,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201312,287476,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201403,289276,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201406,29316,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201409,292664,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201412,316522,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201503,289785,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201506,298118,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201509,290142,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201512,279007,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201603,304136,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201606,303722,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201609,32384,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201612,315825,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201703,308288,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201706,340716,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201709,329142,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201712,337589,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201803,360986,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201806,351428,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201809,360063,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201812,382308,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201903,369012,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201906,369432,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201909,398203,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,201912,400854,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,202003,366961,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,202006,297928,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,202009,414402,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,202012,404273,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,202103,421498,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,202106,445727,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,202109,446429,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,202112,46633,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,202203,485176,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,202206,481264,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CS,202209,509439,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFF1CT,199503,233523,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,199506,218152,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,199509,208525,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,199512,209767,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,199603,209062,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,199606,204384,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,199609,203325,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,199612,201718,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,199703,200582,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,199706,201508,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,199709,201711,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,199712,203217,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,199803,205723,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,199806,208531,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,199809,212076,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,199812,214191,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,199903,21616,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,199906,223558,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,199909,230828,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,199912,236984,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200003,243298,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200006,245041,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200009,248477,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200012,254244,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200103,266184,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200106,276215,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200109,279106,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200112,27539,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200203,278909,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200206,288205,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200209,291852,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200212,285538,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200303,282376,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200306,304389,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200309,342687,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200312,374043,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200403,374087,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200406,349639,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200409,342317,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200412,360537,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200503,363135,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200506,355553,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200509,349471,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200512,318718,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200603,283709,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200606,268623,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200609,256804,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200612,254907,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200703,266988,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200706,268488,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200709,267318,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200712,280545,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200803,282348,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200806,275086,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200809,284647,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200812,286622,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200903,276312,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200906,265314,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200909,253781,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,200912,258011,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201003,275544,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201006,285404,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201009,281767,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201012,279413,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201103,288527,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201106,305529,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201109,297073,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
WTSQSFF1CT,201112,293513,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend
